time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-11 00:00:00+00:00,0,0,0,0
2026-09-12 00:00:00+00:00,0,0,0,0
2026-09-13 00:00:00+00:00,0,0,0,0
2026-09-14 00:00:00+00:00,0,0,0,0
2026-09-15 00:00:00+00:00,0,0,0,0
2026-09-16 00:00:00+00:00,0,0,0,0
2026-09-17 00:00:00+00:00,0,0,0,0
2026-09-18 00:00:00+00:00,0,0,0,0
2026-09-19 00:00:00+00:00,0,0,0,0
2026-09-20 00:00:00+00:00,0,0,0,0
2026-09-21 00:00:00+00:00,0,0,0,0
2026-09-22 00:00:00+00:00,0,0,0,0
2026-09-23 00:00:00+00:00,0,0,0,0
2026-09-24 00:00:00+00:00,0,0,0,0
