url_path,views_total,views_unique
/BMHLab/BrainEigenmodes_legacy,10,7
/BMHLab/BrainEigenmodes_legacy/tree/main/data,8,3
/BMHLab/BrainEigenmodes_legacy/blob/main/surface_eigenmodes.py,3,1
/BMHLab/BrainEigenmodes_legacy/tree/main/functions_matlab,2,2
/BMHLab/BrainEigenmodes_legacy/blob/main/demo_eigenmode_calculation.sh,2,1
/BMHLab/BrainEigenmodes_legacy/blob/main/functions_matlab/corr_col.m,2,1
/BMHLab/BrainEigenmodes_legacy/tree/main/data/empirical,2,1
/BMHLab/BrainEigenmodes_legacy/tree/main/data/figures_Nature,2,1
/BMHLab/BrainEigenmodes_legacy/tree/main/data/parcellations,2,1
/BMHLab/BrainEigenmodes_legacy/tree/main/data/template_eigenmodes,2,1
