time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-04 00:00:00+00:00,,,11,5
2025-02-05 00:00:00+00:00,,,1,1
2025-02-06 00:00:00+00:00,1.0,1.0,2,2
2025-02-07 00:00:00+00:00,,,33,3
2025-02-08 00:00:00+00:00,1.0,1.0,5,3
2025-02-09 00:00:00+00:00,,,16,2
2025-02-10 00:00:00+00:00,5.0,1.0,15,7
2025-02-11 00:00:00+00:00,,,2,1
2025-02-12 00:00:00+00:00,,,18,7
2025-02-13 00:00:00+00:00,,,19,5
2025-02-14 00:00:00+00:00,1.0,1.0,27,4
2025-02-15 00:00:00+00:00,1.0,1.0,18,3
2025-02-16 00:00:00+00:00,,,6,5
2025-02-17 00:00:00+00:00,2.0,2.0,4,1
